BA_Entry,BA_Notes,BA_Proof,CampNote,Children,Count,DataEntry,DataProof,DeathP,DemogNote,DemographicsList,DurMax,DurMid,DurMin,DurPrec,Elderly,EnclNote,EnclType,EncyChap,EncyPP,EncyStruc,EncyTitle,EncyVol,EndCert,EndEarly,EndLate,EndMidYear,EndMid_ISO,EndMid_parsed,EndNote,EndPrec,EndQuote,EndType,EpiCert,EpiDysente,EpiNone,EpiOther,EpiTubercu,EpiTyphoi,EpiTyphus,EpiUnspeci,EpidemNote,Epidemic,ForcMovIn,ForcMovOut,GPopCert,GPopMax,GPopOther,GType,GerOcCert,GerOcEarly,GerOcLate,GerOcMidYear,GerOcMid_ISO,GerOcMid_parsed,GerOcNote,GerOcPrec,GerOcQuote,HPBelowG,HPNew,HPNote,HPReuse,HoldPNote,HoldPNum,HoldPStruc,HoldPStruc_ag_ind_mil_building_s,HoldPStruc_ag_mil_building,HoldPStruc_barrack,HoldPStruc_castle,HoldPStruc_district,HoldPStruc_factory_building,HoldPStruc_field_outdoors,HoldPStruc_house_s,HoldPStruc_hut_shed_or_tent,HoldPStruc_jail_prison_or_cell,HoldPStruc_jewish_community_building_s,HoldPStruc_market_square,HoldPStruc_neighborhood,HoldPStruc_other,HoldPStruc_other_building,HoldPStruc_private_residence,HoldPStruc_public_building,HoldPStruc_public_building_s,HoldPStruc_street_s,HoldPStruc_uncertain,HoldPStruc_underground,HoldPStruc_unknown,HoldPStruc_unspecified,HoldPStruc_whole_settlement,Incomers,InmateNote,InmateType,Judenrat,LBldNew,LBldReuse,LExName,LExNote,LabBelowG,LabIndoors,LabOutdoors,LabPlNote,Labor,LaborNote,LaborType,Lat_Y,LbArmament,LbBuildMat,LbCert,LbCivicDef,LbCleaning,LbCollDead,LbConstruc,LbFarm,LbManufact,LbNone,LbOilCoal,LbOther,LbTransMat,LbUnspecif,Link_TMB,LocNotes,Long_X,MM,Men,MoveNote,Nation,OldID,OtherOcc,OtherSys,Outgoers,PC_Entry,PC_Notes,PC_Proof,PMaxCert,PMaxNote,PMaxPop,Place,Place_clean,PopJ,PopJCert,PopJOc,PopJOcCert,PopJYear,PopNote,Refugee,RegionAbbr,RemoveLast,RestrNote,RestrQuote,RestrTime,RestrType,RestrType_bodies_marked,RestrType_bodily_harm,RestrType_cultural,RestrType_dispossession,RestrType_economic_activity,RestrType_homes_marked,RestrType_imprisonment,RestrType_jewish_police,RestrType_labor,RestrType_leaving_holding_place,RestrType_leaving_settlement,RestrType_movement_within_settlement,RestrType_murder,RestrType_other,RestrType_registration,RestrType_residential_separation,RestrType_sexual_violence,RestrType_uncertain,RestrType_unknown,RestrType_unspecified,SiteAlias,SiteID,SiteLoc,SiteName,SiteNmEncy,SiteType,StartCert,StartEarly,StartLate,StartMidYear,StartMid_ISO,StartMid_parsed,StartNote,StartPrec,StartQuote,StartType,Women,WorkProx,Youth,dropdown_EncyStruc,dropdown_SiteType,mentioned_in_transcripts,transcript_mention_count
CS,,JH,,,,,,unknown,,,205,190,175,30,,,guard(s),,1805-1806,Occupied Russian Territory,Ghettos in German-occupied Eastern Europe,2,,2/22/42,2/22/42,2042,1942-02-22,2/22/42,,,,,certain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,unspecified epidemic,unknown,unknown,approximate,250,,none given,,7/14/41,7/16/41,2041,1941-07-15,7/15/41,Used Liubavichi (7/21-22/1941) and Rudnia (7/14/1941). [ArcProof: used Liozno (EBR) and Rudnia (RUS)],2,"Mechanized units of Army Group Center occupied the village in July 1941, approximately four weeks after the German invasion of the USSR, on June 22.",,,,,CR: Five houses on Barkovskaya Street.,1,house(s);street(s),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,unknown,,,,,,,,,farm labor;unspecified,,,55.033889,FALSE,FALSE,certain,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,31.11111,1,,,,696,,,,CR,,MK,,,,,,556,certain,,,1939,"ED: In these four weeks, a portion of the Jewish population was able to evacuate to the east, and eligible men volunteered for or were conscripted into the Red Army.",yes,RUS,,Proof MK: RestrType: added cultural as the synagogues and Jewish books in Mikulino were destroyed during the German occupation.,"Shortly after the occupation of the village, the German military commandant (Ortskommandantur) ordered the village administration to organize the registration of the Jews.",soon,bodies marked;bodily harm;cultural;dispossession;labor;leaving holding place;murder;registration;residential separation;sexual violence,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,,3107,,Mikulino,,Ghetto,,1/8/41,8/31/41,2041,1941-08-16,8/16/41,,,,,,,,Occupied Russian Territory,Ghetto,FALSE,0
EMD,"ForcedMove_out: Jews resettled to other places, including  Trembowla, Kopyczynce, Kozowa, Zbaraz, and Podhajce; MM: two MM's carried out by Ukrainians and others, but under German occupation [Proof JH: labor: construction and farm labor mentioned, building materials I counted from demolishing the Jewish cemetery for stones, other = digging own grave; I counted 4 MM, not 3]",JH,,,,,,yes,,,480,308,137,343,,"AK: Entry says the ghetto was never fenced, which may mean never enclosed.",uncertain,,806-807,Eastern Galicia Region,Ghettos in German-occupied Eastern Europe,2,,10/15/42,10/15/42,2042,1942-10-15,10/15/42,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,unknown,yes,approximate,600,,open,,7/4/41,7/4/41,2041,1941-07-04,7/4/41,,0,"German armed forces occupied Mikulince on July 4, 1941.",,,,,"AK, HoldPStruc: I deleted whole settlement.",1,district,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,yes,,,,,,,,,building materials;construction;farm labor;other;unspecified,,,49.4,FALSE,TRUE,certain,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,25.6,4,,,,199,,,,AL,,AK,,,,,,1770,certain,,,1931,"AK, PopJOc: I deleted the number entered here (2,300), which was estimated for the years of Soviet rule (1939-1941). The entry says some Jewish refugees in that period were deported to the Soviet interior. This renders the number too uncertain to use.",yes,EGL,,"AK, RestrType: I deselected registration, as there is no mention of that.","On the night of July 4, 1941, the first Jews were murdered in Mikulince.",immediately,bodies marked;bodily harm;cultural;dispossession;labor;leaving settlement;murder;residential separation,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,2403,,Mikulińce,,Ghetto,,6/22/41,5/31/42,2041,1941-10-12,10/12/41,,,,,,,,Eastern Galicia Region,Ghetto,FALSE,0
DG,Proof AK: Added 2 MMs because 10 people were shot early in German occupation and about 12 after the liquidation (those killed do not have to be Jews).,AK/NM,,,,,,unknown,,,248,202,156,92,,,barbed wire;fence;guard(s),,926-927,Białystok Region,Ghettos in German-occupied Eastern Europe,2,,3/11/42,4/11/42,2042,1942-03-11,3/11/42,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,unknown,yes,approximate,1000,,none given,,6/23/41,6/23/41,2041,1941-06-23,6/23/41,,0,"On June 23, 1941, German forces again captured Milejczyce after a brief battle.",,,,,,1,street(s),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,yes,,,,,,,,,construction;unspecified,,,52.519425,FALSE,FALSE,certain,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,23.131769,2,,,,35,,,,JH,"ED: GPopCert: changed from certain to approximate, as entry states 'roughly'",NM/ED,,,,,,894,certain,1275,,1935,,yes,BST,,,"On June 23, 1941, German forces again captured Milejczyce after a brief battle. As the German troops advanced through Milejczyce, a member of the Soviet Home Guard (factory protection ser vice) shot a German officer at the cable factory. In reprisal, the Germans arrested 183 local inhabitants, locked them in a cellar on the market square, and shot 10 of the prisoners. Among the murdered were three Jews,…",immediately,dispossession;imprisonment;Jewish police;labor;leaving holding place;murder,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,2462,,Milejczyce,,Ghetto,,1/3/42,5/31/42,2042,1942-04-15,4/15/42,,,,,,,,Białystok Region,Ghetto,FALSE,0
NM,"Labor- ""other"" refers to running main heating plant, cooking for Germans, collection and burial of dead (NM) [Proof JH: added collection and burial of dead as ""collection of the dying.""]; Refugee- notes that ""escaped Jews often migrated to the relative safety of the Minsk ghetto"" (NM);",JH,,,147,,,yes,,,810,810,810,0,,Encl: Mention of German guards but uncertain-- not clear if they guard ghetto (NM);,barbed wire;sign(s),,1233-1237,Weissruthenien Region,Ghettos in German-occupied Eastern Europe,2,,10/21/43,10/21/43,2043,1943-10-21,10/21/43,,,,,certain,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,Typhus;unspecified epidemic,yes,yes,approximate,77500,,none given,,6/28/41,6/28/41,2041,1941-06-28,6/28/41,,0,The German encirclement forced the Red Army to abandon the Belorussian capital on June 28.,,,,,,1,neighborhood,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,yes,,,,,,,,,cleaning;collection of the dying;construction;manufacturing;other;unspecified,,,53.907294,FALSE,FALSE,certain,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,,27.54414,99,,,,909,,,,NM,"ED: EnclType: added signs (based on photos); HoldPStruc: Western Jews were held separately within the ghetto, but did not add an additional holding place",,,,,Minsk,minsk,70998,certain,,,1939,,yes,WRN,,"Other: forced to take off caps to Germans (NM); Should Ausweis/identity card be marked as ""registration""? ED: Other: no electricity","On July 19, 1941, the German Field Commandant ordered the establishment of a ghetto in Minsk",soon,bodies marked;bodily harm;dispossession;Jewish police;labor;leaving holding place;murder;other;residential separation;sexual violence,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,,2685,,Minsk,,Ghetto,,2/8/41,2/8/41,2041,1941-02-08,2/8/41,,,,,,,,Weissruthenien Region,Ghetto,TRUE,147
ED,"ForcedMove_out: to Dunaevtsy ghetto, where they were subsequently killed. Added to that entry MM count; also forced force out to Dunaevtsy, added MM to that count [Proof NM: no additional MM in Dunavetsky]",NM,,,,,,unknown,,,29,25,21,8,,,existing building(s),,1426-1427,Volhynia and Podolia Region,Ghettos in German-occupied Eastern Europe,2,,8/30/41,8/30/41,2041,1941-08-30,8/30/41,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,yes,yes,unknown,,,remnant ghetto,,7/12/41,7/12/41,2041,1941-07-12,7/12/41,,0,"German armed forces occupied the village on July 12, 1941,",,,,,,2,house(s);unspecified,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,yes,,,,,,,,,transporting materials;unspecified,,,48.85,FALSE,FALSE,certain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,27.1,1,,,,809,,,,DG,"ED: GPopMax: deleted 2270; GPopCert: changed to unknown; RestrType: added residential separation, as all the Jews were forced to move into a ghetto; added murder; added economic activity, as some locals gave food secretly to the Jews; EnclType: added existing building (the remnant ghetto); deleted unknown; GType: deleted none given",ED,,,,,,1635,certain,,,1939,"DG: GPopMax is an estimate combining the 2200 Jews murdered upon the first ghetto's liquidation and the 70 who remained in the remnant ghetto. ED: In these three weeks, a small number of Jews managed to evacuate eastward, and some of the men were conscripted into or volunteered for military ser vice in the Red Army. At the same time, some Jewish refugees arrived in the village.",yes,VPD,,,"In July and August 1941, the German military authorities introduced a series of anti-Jewish measures in Min’kovtsy",soon,bodies marked;bodily harm;dispossession;economic activity;homes marked;labor;leaving settlement;murder;registration;residential separation,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,2810,,Min’kovtsy,,Ghetto,,1/8/41,9/8/41,2041,1941-05-08,5/8/41,,,,,,,,Volhynia and Podolia Region,Ghetto,FALSE,0
NM,"Labor- ""other"" includes digging own graves (NM);",JH,,,,,,unknown,,,274,164,54,220,,3 Jewish police closely watched the ghetto residents (NM);,uncertain,,1237-1239,Weissruthenien Region,Ghettos in German-occupied Eastern Europe,2,,2/6/42,2/6/42,2042,1942-02-06,2/6/42,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,yes,unknown,certain,779,,open,,7/2/41,7/2/41,2041,1941-07-02,7/2/41,,0,"On July 2, 1941, German forces entered Miory",,,,,ED: area between two streets was cordoned off,1,unspecified,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,yes,,,,,,,,,manufacturing;other;unspecified,,,55.616666,FALSE,FALSE,certain,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,,27.633333,1,,,,910,,,,NM,"ED: RestrType: added cultural, since the first people shot were the rabbi and his wife, in retaliation of killing of a parish priest; added residential separation, since ghetto was cordoned and Christians were forbidden to enter; EnclType: deleted unknown; added uncertain, as entry states ghetto was cordoned off but not clear how;",,,,,,,725,approximate,,,1939,,unknown,WRN,,,"On July 2, 1941, German forces entered Miory. As soon as they arrived, a group of about 30 local Poles led by a local doctor organized a pogrom in which they demolished Jewish residences and shot the rabbi and his wife",immediately,bodies marked;cultural;dispossession;imprisonment;Jewish police;labor;murder;residential separation,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,2686,,Miory,,Ghetto,,1/9/41,9/4/42,2041,1941-12-20,12/20/41,,,,,,,,Weissruthenien Region,Ghetto,FALSE,0
NM,"Labor- included clearing out ruined houses in ""cleaning"". ""Other"" refers to domestic services for local officials (NM); Did not include transfer of all ghetto inhabitants to Mir castle/ 2nd ghetto location as end or forced move out because ghetto continued functioning and did not move out of ""ghetto"" (NM); MM- did not include 65 escaped Jews captured and shot because instructions note not to count such events after ghetto ceased existing (NM);",JH,,,,,,unknown,,,277,274,270,7,,"No barbed wire fencing or guards for original ghetto, but castle (where transferred to) had barbed wire and guards JH: added existng building for confinement within castle.",barbed wire;existing building(s);guard(s),,1239-1241,Weissruthenien Region,Ghettos in German-occupied Eastern Europe,2,,8/13/42,8/13/42,2042,1942-08-13,8/13/42,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,unknown,unknown,certain,800,,none given,,6/29/41,6/29/41,2041,1941-06-29,6/29/41,"GerOcc- used June 22nd as earliest possible start date (NM); [Proof JH:assigned dates of nearby Snów (6/28), Stołpce (6/29), and Nowy Świerzeń (6/29).][ArcProof: used only Nówy Świerzeń and Stołpce]",0,The German Army occupied the Mir Rayon at the end of June 1941.,,,,,"HoldPNum- ghetto in houses, transfer to castle",2,house(s);public building(s),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,yes,,,,,,,,,cleaning;construction;farm labor;other;unspecified,,,53.453208,FALSE,FALSE,certain,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,,,26.465181,3,,,,911,,,,NM,ED: GPopCert: changed from approximate to certain (no ambiguous language in entry); RestrType: collected valuables; HoldPStruc: deleted streets; EnclType: added never enclosed for original ghetto,ED,,,,,,,unknown,2300,,,,yes,WRN,,,"The German army occupied the Mir Rayon at the end of June 1941… On July 20, 1941, German security forces carried out an Aktion against the “intelligentsia” in Mir in which 19 Jews and 3 non- Jews were selected",soon,dispossession;Jewish police;labor;murder;residential separation,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,2687,,Mir,,Ghetto,,9/11/41,11/16/41,2041,1941-12-11,12/11/41,,,,,,,,Weissruthenien Region,Ghetto,FALSE,0
NM/ AW,"ForcedMoveIn- drefers to  9 Jews who were brought into Miropol' to be shot since it is unclear whether they lived in the ghetto for a period before they were killed or whether they were brought solely to be killed (NM/AW); [Proof JH: mention of skilled laborers does not equal manufacturing, see Discourse discussion.]",JH,,,,,,unknown,,,210,205,200,10,,,unknown,,1545-1546,Zhytomyr Region,Ghettos in German-occupied Eastern Europe,2,,2/16/42,2/16/42,2042,1942-02-16,2/16/42,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,uncertain,unknown,unknown,,,Jewish district,,7/6/41,7/6/41,2041,1941-07-06,7/6/41,,0,"German forces occupied Miropol’ on July 6, two weeks after the German invasion of the USSR on June 22, 1941",,,,,center of the settlement,1,other,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,unknown,,,,,,,,,construction;unspecified,,,50.116666,FALSE,FALSE,certain,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,27.7,4,,,,1119,,,,ED,,NM/ED,,,,,,1143,certain,420,,1926,"ProofNM: changed PopJoc from 800 to 420. "" In mid- 1941, approximately 600 Jews lived in the town… It is estimated that roughly 70 percent of the pre-war Jewish population remained in the settlement at the start of the occupation"" (took 70 percent of 600)",unknown,ZYT,,"ProofNM: added other- forbidden from conversing with Ukrainians, imprisonment- arrest","Shortly after the occupation of the settlement, … the local authority organized the registration and marking of the Jews….",soon,bodies marked;economic activity;imprisonment;labor;leaving holding place;murder;other;registration;residential separation,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,2894,,Miropol’,,Ghetto,,7/21/41,7/31/41,2041,1941-07-26,7/26/41,,,,,,,,Zhytomyr Region,Ghetto,FALSE,0
,,,,,12,,,,,,,,,,,,,,,Hungary,Camps and Ghettos under European Regimes Aligned with Nazi Germany,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,48.104389,,,,,,,,,,,,,,,,,20.791361,,,,,,,,,,,,,,,Miskolc,miskolc,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,4289,,Miskolc,,Ghetto,,,,,,,,,,,,,,Hungary,Ghetto,TRUE,12
ED,MM: there was a resistance movement that set a fire and killed people; not included in the count,NM,,,,,,yes,,,134,120,105,29,,,existing building(s);geographic feature;guard(s),,1427-1428,Volhynia and Podolia Region,Ghettos in German-occupied Eastern Europe,2,,10/13/42,10/13/42,2042,1942-10-13,10/13/42,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,yes,unknown,uncertain,3000,,Jewish district;open,,6/27/41,6/27/41,2041,1941-06-27,6/27/41,,0,"On June 29, 1941, two days after the Germans entered Mizocz",,,,,,1,neighborhood,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,yes,,,,,,,,,cleaning;construction;farm labor;unspecified,,,50.4,FALSE,FALSE,certain,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,26.15,1,,,,810,,,,DG,"ED: Moved JPop number to JPopOcc and changed certainties;  RestrType: added residential separation, as all Jews from Mizocz and the surrounding villages were ordered to move into the ghetto; HoldPStruc: added neighborhood; deleted houses",ED,,,,,,,unknown,2000,,,"DG: GPopMax is an estimate of between 2500 and 3500, but the entry notes that there are conflicting sources. ED: When Germany attacked the Soviet Union, a few Jews fled with the retreating Red Army.",yes,VPD,,,"On June 29, 1941, two days after the Germans entered Mizocz, “local Ukrainians carried out a pogrom against the Jews,” in which several Jews were killed.",immediately,bodies marked;bodily harm;cultural;dispossession;Jewish police;labor;movement within settlement;murder;residential separation,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,2811,,Mizocz,,Ghetto,,1/6/42,6/30/42,2042,1942-06-15,6/15/42,,,,,,,,Volhynia and Podolia Region,Ghetto,FALSE,0
DG,"ED: added cleaning to Labor, other--sorting clothing; MM changed from 8 to 7",ED,,,,,,yes,,,327,319,311,16,,,barbed wire;fence;gate;geographic feature;guard(s),,684-688,Lublin Region,Ghettos in German-occupied Eastern Europe,2,,7/17/43,7/18/43,2043,1943-07-17,7/17/43,,,,,certain,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,Typhus,yes,yes,certain,17546,,collection point;enclosed;open;remnant ghetto;transit ghetto,,10/9/39,10/9/39,2039,1939-10-09,10/9/39,,0,"On October 9, the Germans reoccupied Międzyrzec.",,,,,"CR: The ghetto existed in the same location throughout its existence, but shrunk in size steadily over time.",1,Jewish community building(s);neighborhood,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,yes,,,,,,,,,building materials;cleaning;construction;farm labor;manufacturing;unspecified,,,51.985361,FALSE,TRUE,certain,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,,,22.784833,7,,,,386,,,,CR,"CR: The entry also describes it as a collection ghetto. ED: RestrType: added registration; EnclType: added geographic feature (Krzna River); H; GType: deleted other. JH: described as a collection point in the entry for Radzyn Podlaski. JH: Gtype: described as ""remnant ghetto in regional introduction essay, p. 608.",ED,,,,,,12000,certain,10000,,1939,"CR: Approximately 2000 Jews fled with the Soviet retreat, leaving the Jewish population approximately 10000 upon lasting German occupation.",yes,LBL,,,"From the occupation’s outset, German authorities evicted Jews from the wealthiest neighborhoods in central and northern Międzyrzec.",immediately,bodily harm;dispossession;economic activity;Jewish police;labor;leaving holding place;murder;registration;residential separation,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,2320,,Międzyrzec Podlaski,,Ghetto,,8/25/42,9/9/42,2042,1942-01-09,1/9/42,,,,,,,,Lublin Region,Ghetto,FALSE,0
ED,,NM,,,,,,unknown,,,126,112,98,28,,"ED: ""the ghetto probably remained unfenced""",guard(s),,1422,Volhynia and Podolia Region,Ghettos in German-occupied Eastern Europe,2,,9/26/42,9/26/42,2042,1942-09-26,9/26/42,,,,,unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,unknown,yes,unknown,unknown,,ED: The SD unit from Równe together with the German Gendarmerie and Ukrainian police shot around 800 or 900 Jews altogether.,open,,7/6/41,7/6/41,2041,1941-07-06,7/6/41,,0,"Units of the German Sixth Army occupied the village on July 6, 1941",,,,,,1,house(s);street(s),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,yes,,,,,,,,,unspecified,,,50.65,FALSE,FALSE,certain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,26.866666,3,,,,805,,,,DG,"ED: JPop: added number from 1921 census and changed year and certainty; moved 2108 to JPopOc and changed certainty to approximate; GPopMax: deleted 859; GPopCert: changed from approximate to unknown;  RestrType: added residential separation; added leaving holding place, as entry states it was impossible for the Jews to leave the ghetto;",ED,,,,,,1743,certain,2108,,1921,DG: GPopMax is an estimate from the 8-900 Jews killed upon the ghetto's liquidation,unknown,VPD,,,"Shortly after the occupation of the village, an antisemitic mood prevailed in the village and Ukrainian nationalists organized a pogrom.",soon,bodies marked;bodily harm;dispossession;labor;leaving holding place;leaving settlement;murder;residential separation,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,2806,,Międzyrzecz (Wolyńskie),,Ghetto,,5/23/42,6/20/42,2042,1942-06-06,6/6/42,,,,,,,,Volhynia and Podolia Region,Ghetto,FALSE,0
